,Title,ReplyIndex,CrawlingTime,Content,Like,Hate
10,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",11,2020-09-17 00:05,문재인을 밑습니까? 주둥이만열면 거짓말이 속사포처럼나오는놈입니다. 표받으면 그다음은 없는 양아치입니다.,21,0
11,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",12,2020-09-17 00:05,놀랍지도 않아..그걸 믿는 늬들이 조삼모사 개돼지들!!,19,0
12,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",13,2020-09-17 00:05,[백문이불여일견]문재인 백 마리가 한 마리 개만도 못하다.,13,0
13,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",14,2020-09-17 00:05,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ auto Kanu,13,1
14,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",15,2020-09-17 00:05,"욕하는것도 지겹다, 끌어내려야됨",11,0
15,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",16,2020-09-17 00:05,국민이 정신차리고 들고일어나야 우리나라가 공산주의가 되는것을 막을 수 있습니다. 진짜 보통 심각한 사안이 아니예요ㅜㅜ,10,0
16,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",17,2020-09-17 00:05,문재앙과 그 정권이 군인들을 개돼지로 보는거지..,9,0
17,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",18,2020-09-17 00:05,"국민을 속이고,자신들 편들기만하고,세금으로 펑펑 국고 거들내고,법치,국방,경제...잘하는건 거짓말뿐",9,0
18,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",19,2020-09-17 00:05,이 정부에게 신뢰라는건 애초부터 없었다.,8,1
19,"[단독] 66만명에 뒤통수… 정부, 6% 이자 장병적금 약속 깼…현역 군인 박모(22)씨는 지난 8월 휴가를 나와 한 시중은행을 찾았다. 연 6% 이자를 준다고 알려진 ‘장병내일준비적금’에 가…",20,2020-09-17 00:05,야당이 반대해서 못했다고? 지나가는 길냥이가 웃다가 디지겠다. 야당이 별 gi 랄을 하면서 반대했던 공수처는 어케 통과시켰대? 것뿐이냐 이 정권이 하고싶었던것중 못한게 뭐 있었냐?,7,0
20,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",1,2020-09-17 00:05,백화점은 신세계가 가장 고급스럽지.롯데는 돗데기시장. 잠실 롯데 수준 떨어져. 그나마 롯데는 롯데의 심장부 소공동이 선방하고 있지.,835,59
21,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",2,2020-09-17 00:05,롯데 브랜드입점 매니저입니다 종사자입장으로 유통3사 모두 근무해봤지만 신세계가 직영사원들 마인드도 좋고 나름 협력사원들 복지도 챙기고 3사중에 제일 인재들이 모여있고 고객입장에서 봤을때도 가장 백화점다운 운영을 합니다 고객동선이나 휴게시설등 매장 외적인 부분도 상당히 신경을 쓰고요 롯데는 말만 일본기업이지운영은 시장만도 못합니다 신세계로 가고 싶어요^^,507,62
22,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",3,2020-09-17 00:05,신세계가 백화점 중엔 최고지!! 최고는 무조건 살아남는다,215,25
23,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",4,2020-09-17 00:05,"영국과 프랑스의 백화점의 매출이 떨어진 이유는 락다운이 되서 매장이 문을 닫아서 그런거지, 다른 이유 없잖아.",154,7
24,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",5,2020-09-17 00:05,그런데 왜 주가는 바닥을 기냐,97,8
25,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",6,2020-09-17 00:05,역발상이 아니라 본질에 충실한거쥐...상위 1%가 백화점 매출 70%를 차지함...쓴만큼 대접받는건 욕해선 안됨...,45,2
26,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",7,2020-09-17 00:05,난 현백이 좋은데,29,6
27,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",8,2020-09-17 00:05,이집안은 여자들이 참 잘해.,25,2
28,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",9,2020-09-17 00:05,이런 기사는 대부분 일종의 광고입니다.,23,0
29,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",10,2020-09-17 00:05,역시 삼성쪽의 경영은 뭔가 다르긴 하구나 껌팔이들하고는 차원이 다르다,21,2
30,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",11,2020-09-17 00:05,신세계는 진짜 좋음.. 직원복지도 좋고 신세계 그룹 자체가 괜찮은거같음 백화점도 신세계 한번 발들이면 좋아서 계속 신세계만 감 vip라운지도 잘되있고 고급스러움 발렛도 괜찮음 컴플레인 대처도 잘함,21,2
31,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",12,2020-09-17 00:05,약간 마녀삘.......동생은 프랑켄쉬타인...,22,7
32,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",13,2020-09-17 00:05,"여유가 있는 사람들이 고급을 써줘야 그 영향으로 기술발전(디자인, 원단,... 등등)이 되서 덕분에 밑에층도 좋은걸 쓸수 있다.....기술발전 하도록 많이 많이 사줘라",18,3
33,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",14,2020-09-17 00:05,신세계 강남정 명품관 최고,14,3
34,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",15,2020-09-17 00:05,강남점은 부모의 도움을 받아 매출이 증가한부분이 많다고 본다,12,1
35,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",16,2020-09-17 00:05,홍보팀에서 써준 기사 그대로 냈네,11,1
36,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",17,2020-09-17 00:05,난 현백,10,0
37,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",18,2020-09-17 00:05,아니죠. 그건 한국이 아직 후진국 레벨인데 사람들이 허세를 부려 가능한거고 좀만있으면 백화점은 그냥 점포 빌려주는 부동산회사로 전락하는거요. 뭐 전략으로 극복해. 물려받은 사람들이라 세상돌아가는거 모르네,7,0
38,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",19,2020-09-17 00:05,삼성 제일주의 유전자,6,0
39,"'정유경 역발상' 통했다…신세계 강남, 세계 3대 백화점 '위…",20,2020-09-17 00:05,그냥 반포에 부자들 모여서 그런 건데? 웃기네.,7,2
40,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,1,2020-09-17 00:05,"집주인과 세입자를 위한 법이 아니라, 무조건 집 없는사람들 편에 서서 법을 만든 결과다. 집 가진 사람은 죄인처럼 대하고, 없는 사람은 무슨 상전처럼 떠 받드는 기이한 구조가 되어 버린 거지. 법을 만들때 최소한의 부작용도 검토 안한 졸속 법이다.",5273,451
41,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,2,2020-09-17 00:05,집없는자만 이나라 국민임..근데 웃긴건 세금은 있는애들한테서 탈탈털어간다는거? 저런 정부 한번 더 뽑으면 이나라 자본탈출 머지않음,2825,384
42,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,3,2020-09-17 00:05,제정신 아닌대통령와 독재 민주당때문에 국민들만고통에 시달리고있다!이런 말도 안되는 졸속 법안을 입법한 독재 민주당! 어떻 하던지 국민들 세금만 뜯어가려고 하는정부!외국도 인정한 독재정부!정말역대 최최악정부와 독재민주당,1521,106
43,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,4,2020-09-17 00:05,집주인은 악질이고 강자며 세입자는 무조건 약자고 선하단 전제 아래 법을 만드니 이런 폐혜가 나온다. 사실 좋은 임대인도 많고 악질 세입자도 많다.,1277,25
44,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,5,2020-09-17 00:05,한번도 보지 못 했던 나라를 김현미가 보여주네요..상식밖이라 말이 안나오네요,696,49
45,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,6,2020-09-17 00:05,다음 정권은 무조건 바꿔야 함,254,16
46,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,7,2020-09-17 00:05,적어도 실거주를 위해 매매한것에 대해서는 임대인편에 서야하지않나? 집을 팔라해놓구 팔지도 못하게하면 어쩌라는건가?,232,4
47,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,8,2020-09-17 00:05,억울한 피해 입으면 김현미한테 구상권 청구할수 있는지 검토가 필요하겠군...졸속행정!!,199,8
48,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,9,2020-09-17 00:05,"임대차 3법 당장 중지하세요. 임대차 법 실행되고, 집값 떨어졌나요? 전셋값 떨어졌나요? 되려 집주인들, 세입자들 싸움 시키고, 싸움 구경하는 뒷짐진 정부... 언젠가 국민의 심판을 받을거라 믿습니다. 당장 임대차 법 폐기하세요.",174,8
49,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,10,2020-09-17 00:05,뒷돈 요구하는 게 무리한 요구가 아니니? 임대차 3법은 위헌판정 받아야하는 법률이 아닌가 싶은데..,152,9
50,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,11,2020-09-17 00:05,나도 집없는 세입자지만 임대차법 만들기전에 전세 갱신한게 천만다행이었다 집주인 할머니 배려로 조금 올려주고 사는데 이 정부의 개떡같은 정책이 도대체 누구를 위한건지 모르겠다 결국 집주인과 세입자의 살벌한 싸움만 남게 되고 분쟁만 만드는 더러운 법 임대차법 전에는 집값은 올라도 전세는 안정적이었는데 이 정부가 전세까지 손대서 서민들 피눈물 흘리게 하네 진짜 증오스러운 문재앙정부 김현미,138,8
51,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,12,2020-09-17 00:05,임차인도 말을 바꾸면 처벌법을 만들어야함,117,4
52,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,13,2020-09-17 00:05,"집없는 사람이 열심히 돈모아 겨우겨우 집장만 했는데...내집에 들어 갈수도, 그렇다고 집사는데 전재산 다넣어 버려 다른 마땅한 전월세 들어가는것도 어려운..뭣같은 케이스가 생길수도 있겠네요...1주택 매수자는 실입주시 무조건 집주인이 최우선 권리보장 받도록 해야함...",106,1
53,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,14,2020-09-17 00:05,"기자 양반, 제대로 알고 기사를 쓰세요. 집주인이 들어와서 살겠다면, 세입자는 청구권을 행사할 수 없어요. 전세 계약기간이 남은 집을 전세을 안고 사는 경우는 기존에도 전세기간 전에 보낼려면 복비 등을 추가로 줘야 했고요....",567,469
54,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,15,2020-09-17 00:05,나도 열심히 살았으나 아직 집한채 마련하지 못한 빈민이지만 무슨 집없이 사는게 자랑입니까? 왜 대지도 않는 억지를 부리는지 그리고 이렇게 법을 만든 문정부는 빨리 대체 법안 마련해주세요 이게 뭡니까,91,4
55,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,16,2020-09-17 00:05,집주인은 그냥 죄인임 자영업 사장도 죄인이고 남자도 죄인이고 의사도 죄인 검사도 죄인 온나라가 그냥 문 죄인임,89,5
56,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,17,2020-09-17 00:05,저희는 전세금만 35% 올랐습니다. 집주인이 들어와 산다길래 같은평수 35% 올려주고 다른동으로 이사갑니다. 도데체 누구한데 좋은 법인지 생각들 해보세요. 저는 임대인이기도 하고 임차인이기도 한데 정말 이번 법은 다 작살내는 법입니다. 임차인분들 이사할때 주변알아보면 욕이 절로 나올겁니다. 전세 물건도 없고 전세값도 이미 한달전보다 엄청 올랐습니다.,81,0
57,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,18,2020-09-17 00:05,무조건 폐지시켜야할 법입니다. 시장 안정은 커녕 시장 교란만 되고 있어요. 이 피해를 어떻게 책임지시려고 그러십니까,80,2
58,“전세금 10%에 복비·이사비 안주면 집 못 빼요”··· 乙 …,19,2020-09-17 00:05,집가진 사람들이 지금까지 너무갑질을 해와서 이런법이 만들어진거 아닌가요? 물론세입자들도 그걸악용하면 자업자득 됄수있다는걸 아셔야죠~,494,417
59,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",1,2020-09-17 00:05,꼭 치료제 성공해서 대한민국이 세계인의 건강에 도움이 되었으면 좋겠네요.,457,17
60,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",2,2020-09-17 00:05,멋져요 셀트리온 그리고 서정진회장님 응원할께요 코로나 빨리 이겨냅시다 셀트리온 화이팅,201,8
61,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",3,2020-09-17 00:05,정상적인 임상 절차를 거쳐서 임상 성공을 꼭 해주세요~ 전에 티비에 나와서 말씀하셨듯이 임상 단축이나 그런건 절대 하면 안되고 서류 절차 등은 신속하게 해서 조금이라도 더 빨리 개발되어 코로나로 숨죽여 사는 국민들에게 좋은 소식을 주셨으면 좋겠습니다.셀트리온 화이팅~~~~~~~,136,3
62,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",4,2020-09-17 00:05,최고입니다. 연말안에 치료제 꼭 사용되게 노력해주세요,103,4
63,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",5,2020-09-17 00:05,제약업 최초로 1조 영업이익이 올해 달성될거라고 오늘자 기사봤다..조단위 영업이익은 국내굴지 대기업도 6개밖에 못가본 영역이다..부디 치료제 꼭 성공해서 코로나주권을 확립하고 글로벌제약사로 발돋움하리라본다..,96,2
64,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",6,2020-09-17 00:05,민주노총과 현대차노조가 있는한 선진국은 힘들지!!,61,17
65,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",7,2020-09-17 00:05,셀트리온 항체치료제 대박입니다절차대로 차곡차곡 진행 세계유일 치료제이다부작용 없고 효능좋고 최고다치료제 진퉁이다항체치료제 갑시다긴급승인하자Jp모건 알바띨팍들 열라많네ㅡㅡ쳐자라,39,0
66,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",8,2020-09-17 00:05,여기 댓글단 사럼들중에 왜 이렇게 비이성적인 인간들이 많을까요? 밤낮 열심히 치료제 개발에 앞장서고 있는 국내 회사의 회장 말인데 응원은 못할망정 쯧쯧쯧...코로나에 걸리면 니넨 절대 셀트리온 치료제 찾지말아라...니들이 그렇게 추앙하는 외국제 치료제 꼭 써라...그리고 왠만하면 대한민국에서 살지 말고 니들이 젛아하는 나라에 가서 살아라..,38,4
67,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",9,2020-09-17 00:05,"대한민국 제약회사 셀트리온이 코로나19 항체치료제로 팬데믹 상황에 빠진 세계 인류에게 희망의 빛을 던져주고 있습니다... 코로나로 비정상적으로 변해버리고,,, 자영업자 등 모든 국민들이 경제생활 뿐만아니라 일상 생활에서 제약을 받고 있는 상황입니다... 정부에서는 코로나19에서 하루빨리 회복되고 생활이 정상으로 돌아갈 수 있도록 셀트리온의 임상을 적극 지원하고 긴급승인을 통해 환자에게 투약하여 사망자를 한명이라도 줄일 수 있도록 해야 합니다...",32,1
68,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",10,2020-09-17 00:05,공매도 알밥들 겁나게 나왔네!똥줄 타는가보구나~ㅎㅎㅎ셀트리온 화이팅입니다.치료제 개발에 최선을 다하는 셀트직원분들께 감사의 말씀전합니다.당신들은 대한민국을 빛내고 사람들을 구할 영웅들입니다.감사해요~~^^셀트리온 파이팅입니다.,23,1
69,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",11,2020-09-17 00:05,대단한 셀트리온~!!K방역의 선두주자~!!,20,2
70,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",12,2020-09-17 00:05,댓글 보니까. 코로나로 꼭~죽어야 될놈들 몇놈있네~니들은 친일 매국노보다도 몇천배 더~못된 놈들이다.,19,3
71,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",13,2020-09-17 00:05,화나요(반대) 3끼들아 치료제 없었으면 좋겠단거냐!셀트리온이 아니면 코로나에서 구원할 자가 없다. 셀트리온 만세!!!,18,4
72,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",14,2020-09-17 00:05,"서회장님,믿습니다.",13,1
73,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",15,2020-09-17 00:05,셀트리온은 미래 우리나라를 먹여살릴 최고의 기업이고 서정진회장님 최고의 CEO 입니다.그럼에도 어마어마한 규모의 공매도세력과 결탁되어있는 비호세력들 때문에 제대로된 평가를 못받고있어 안타깝네요..,13,2
74,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",16,2020-09-17 00:05,어찌 이리 안티가 많을까 공매 부역자들인가,12,1
75,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",17,2020-09-17 00:05,임상2상1000명이상이다 ㅎㅎ아휴 기자님들가릴려고 해도 시간문제에요^^,11,0
76,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",18,2020-09-17 00:05,자랑스러운 대한민국의 셀트리온이네요,11,1
77,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",19,2020-09-17 00:05,각국에 천명이상 2상 진행한다고했는데..5백명이라고 기사는 나와있네 ㅋ,11,1
78,"서정진 ""이달 항체치료제 임상 2·3상 기대…5개국가에 신청…",20,2020-09-17 00:05,"정부는 전국민 신속진단키트로 진단하고 확진자는셀트치료제로 치료해서 사회적 거리두기 종식시켜서명줄 만 겨우 붙어서 숨쉬고 있는 중소기업, 자영업자들좀 살려내고 초등학생들 운동장에서 맘껏 뛰어 놀게 하면 안 되겠니 이것도 재룡이 허락 받아야 하니~~삼성 공화국 속국 대한민국!!!",10,0
79,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",1,2020-09-17 00:05,청와대 청원이 만능이냐? 별걸 다 청원하네...,290,18
80,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",2,2020-09-17 00:05,엘지편 드는건아닌데 여기가 공산국가냐-_- 기업이 불법을 저지른 것도 아니고 사업이 커지면 분사할 수도 있는건데 그걸 왜 정부에게 요청하냐.. 사상이 좀 잘못된듯하다,148,26
81,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",3,2020-09-17 00:05,분할할지 말지는 국민이나 청와대가 정하는 게 아니고 주주가 정하는 거다. 주주총회 때 지분만큼 말하라.,71,0
82,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",4,2020-09-17 00:05,하다 하다 이젠 별걸 다 청와대에 올리네.. 미친 *,60,21
83,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",5,2020-09-17 00:05,앨지화학을 믿고 싶습니다.소액 주주에게 많은 손해를 끼칠 행동을 하지 않으리라 맏습니다.,43,22
84,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",6,2020-09-17 00:05,LG 완전 양아치 기업이네! 삼성전자는 할 줄 몰라서 안하는줄 아니?,46,26
85,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",7,2020-09-17 00:05,이미 수개월 전 부터 베터리사업부의 분사 소식이 간간히 들어왔음에도 무슨 신기루를 보고 달려드는 것처럼 투자한 개인들의 문제인것이 이게 무슨 청와대 청원감인냐? 이따위 어린애들 칭얼대는 어리광으로 청와대게시판이 쓰여지는 것에 반대한다 주식투자의 모든 책임은 개인임에도 무슨 이따위 글이 청원감인가? 그리고 작성자가 주장하는 개인주주의 의사를 묻지 않았다는 것은 LG화학에서 항의할 내용이지 이게 정부가 개입할 일인가? 한심 그 자체다,18,3
86,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",8,2020-09-17 00:05,"K-그린뉴딜 주에 '2차전지주로 첫 번째에 엘지화학'이라 분명히 표기되었고 우리 소액주주들은 그것을 보고 미래가치에 투자하였습니다. 회사도 주가가 폭등한 것도 2차전지주 때문인 것을 알면서, 중요한 순간에 화학주나고 말하는 겁니까? 회사만 배 불릴려고 합니까? 전지 주는 당신들만 갖겠다고요? 국민 엘지 맞습니까? 세계 1위 기업이라구요? 국민들이 바라보고 있습니다.",17,4
87,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",9,2020-09-17 00:05,정부에서 뉴딜정책 관련하여 전기차수혜주로 LG화학을 거론했고 국민들은 그걸믿고 주식을샀는데 결과적으로 2차전지가 아니라 화학주를 사게됐으니 사기라고 볼수있지.,15,2
88,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",10,2020-09-17 00:05,청원하지말고 주총을 가서 투표를해 빡통대가리들아 니들 주식의 의미는 뭔지 알긴 하는거냐? 저런식으로 분할하면 니들 개미들 말고 외인이나 기관들도 반길 리가 없는데 주식 모아서 투표를 해야지 무슨 청원을 쳐하고 앉았어 학교 다닐때 뭐했냐?,16,4
89,"""LG화학 배터리 분할 피해 막아달라"" 청원···개미들 대…",11,2020-09-17 00:05,모든 투자의 책임은 본인에게 있습니다,15,3
