,Title,ReplyIndex,CrawlingTime,Content,Like,Hate
10,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",11,2020-09-24 17:04,주가가 두세배씩 오른 주식으로 뉴딜펀드를 하다니 제정신은 아닌 듯 하네요 주식 폭락하면 누가 펀드 가입????,3,1
11,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",12,2020-09-24 17:04,"비트코인, 신라젠, 옵티머스, 라임, 뉴딜펀드.........지금도 계속 되고 있다 ㅋㅋㅋ",2,0
12,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",13,2020-09-24 17:04,엘지화학이 물적분할한다고 난리해서 주가 떨어지더니!! 테슬라 배터리값까지!! 엘지화학이 계속 떨어지네!!!,2,0
13,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",14,2020-09-24 17:04,문재인. 뉴딜주가 떨어지면 원금 보장한다고 했지? 퇴임전에 다 보상하고 가라. 세금으로 말고 대깨문 재산으로.,2,0
14,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",15,2020-09-24 17:04,"""테슬라 반값 배터리가 웬말이냐?""가 맞습니다. '어찌 된'의 뜻을 나타내는 관형사는 '웬'이므로, '웬 말인가?'와 같이 씁니다. 참고로, '왜 그런지 모르게 또는 뚜렷한 이유도 없이'의 뜻을 나타내는 부사는 '왠지'로 ""매일 만나는 사람인데 오늘따라 왠지 멋있어 보인다.""와 같이 쓰입니다. -국립국어원-",2,1
15,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",16,2020-09-24 17:04,경제지 기자수준ㅋㅋ 기사 제목에 왠말이 웬말이냐 진짜ㅋㅋ,1,0
16,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",17,2020-09-24 17:04,탈원전에 발맞춰서 국내 완성차기업들 전기차 개발 못하게 하고 수소차만들게한 결과 국내 배터리 기업들 테슬라만 바로보다가 새된거 ㅋㅋㅋㅋㅋㅋ,1,0
17,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",18,2020-09-24 17:04,주식판에서 명분은 그냥 갖다붙이면 되는것임 그동안 실체 실적도 없이 거품을 형성하며 쭈욱 오르기만 했던것이 적당한 명분을 찾아서 큰손들이 차익실현하는것뿐이야 거품이 빠지면 제가격 찾아간다,1,0
18,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",19,2020-09-24 17:04,최첨단을 달리는 배터리 산업을 그렇게 쉽게 만들수 있을까?,1,0
19,"""테슬라 반값 배터리가 왠말이냐""…바닥 뚫린 한국 부품株장중 포스코케미칼 8%, 천보 10% 등 주가 `뚝` 일각선 ""뉴딜펀드 핵심인 만큼 여전히 매력적"" 국내증시가 장중 하락세를 보이…",20,2020-09-24 17:04,ㅋㅋㅋ 그니깐 거지같이 살지 ㅋㅋㅋ 삐딱이들의 특징,1,0
20,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",1,2020-09-24 17:04,전세 매물이 없는게 당연함.. 기존 세입자는 5프로 인상해서 연장하는데 이사 하려면 1억 5천이상 올려 줘야 하는데 누가 나가냐? 그러니 매물이 나올리가 없지,520,14
21,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",2,2020-09-24 17:04,"조용히 잘 살고 살고있는 동네에 폭탄 던지는 놈들. 국민 전체를 못 살게 만드냐 진짜. 사방이 전세값 폭등, 집값 폭등.",405,8
22,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",3,2020-09-24 17:04,정말 조용히 잘살고 연장할꺼였는데..부동산법에 들어오기싫은 집주인이 들어온단다.. 갈데가 없다. 전세가 없으니...,260,10
23,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",4,2020-09-24 17:04,미친 정부 땜 국민도,134,13
24,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",5,2020-09-24 17:04,이게 나라가 뭔 난리통인지.. 의식주는 해결되야 사람이..지방대도시도 집값 때문에 난리통입니다. 전쟁은 저리 가랍니다.,126,7
25,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",6,2020-09-24 17:04,이명박근혜때가 태평성대였내,75,8
26,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",7,2020-09-24 17:04,"이명박, 박근혜를 무능하다고 생각하면서 이번 정권 투표로 찍었지만.. 진짜.. 무능해도 이정도 무능할지 몰랐다.. 정권은 바뀐다..",59,4
27,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",8,2020-09-24 17:04,민주당 넘들이 열심히 일 하지만 않았어도 국민들은 걱정없이 편하게 살고 있을텐데~~~고문관 놈들,21,0
28,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",9,2020-09-24 17:04,청약 로또를 없애고..지역 청먁 우선제도를 고쳐야지 서울집값 잡으려고 경기도에 신도시 지으면서 청약 우선권은 뭐임.. 하남 애들은 미사에 위례에 감일에 교산까지 얼마나 꿀을빨아~~,17,0
29,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",10,2020-09-24 17:04,아직 원주민 보상 시작도 못했고 나라는 땅도 못사놓고 미리 아파트 팔생각에 설쳐대서 전세값 폭등 시키네. 저러고 사전청약 당첨된다 한들 아파트 입주까지 10년 넘게 걸림.,16,1
30,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",11,2020-09-24 17:04,"부자잡으면 서민이 잘 살아야하는데, 현실은 그렇지 않죠? 부자 1피해보면 서민 9피해보는 게 자본주의랍니다.설국열차 맨아래꼬리칸 사람들만 죽는다구요. 정신차리세요.ㄷㄲㅁ아~",12,0
31,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",12,2020-09-24 17:04,10년 이상 거주자에게 입주권 줘라. 2년은 너무 짧다,11,0
32,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",13,2020-09-24 17:04,"다주택은 안된데고, 전세는 필요하고..어쩌라고... 전세도 다 다주택자가 공급한건데",9,0
33,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",14,2020-09-24 17:04,"아마 월세를 왕창 올려서 내 놓았겠지~~ 문재인과 김현미의 작품입니다~~ 무능하면서 고집스런, 엉터리 좌파의 결과이고, 베내슈엘라로 가는 첫번째 길에 들어 섰네요~~",9,0
34,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",15,2020-09-24 17:04,수도권은 전체가 다 전세대란이다 하남만 그런게 아니고,9,0
35,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",16,2020-09-24 17:04,울동네 신축빌라 널렷는데 집이 없다니 무슨말인지,8,0
36,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",17,2020-09-24 17:04,그냥 살던곳에 사세요 하남분양받아서 시세차익 바라는 사람들도 투기꾼과 같은사람이네,7,1
37,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",18,2020-09-24 17:04,지역우선 폐지하고 수도권을 단일권으로 하라.,6,0
38,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",19,2020-09-24 17:04,해당 지역민에게 우선권을 주는 청약제도를 완화해야한다. 국가사업 지역민에게 너무 많은 청약기회를 주니 무주택자들이 기회를 얻기 위해 하남으로 몰려드는게 아닌가.,6,0
39,"[매부리TV] ""진짜 없어요. 돈 줘도 못들어가요""…3기 신도…",20,2020-09-24 17:04,조금만 기다려 경제붕괴 시작됐다 아파트도 조금 있으면 시작된다 벨트 단단히 잡아라 너무 빠르게 떨어질수도 있다,6,1
40,르노삼성차 부산공장 25일~내달 18일 가동 중단,1,2020-09-24 17:04,민노총이 개입하는 순간 기업도 노동자도 절단납니다. 문재앙 당선의 일등공신 민노총과 전교조야말로 진짜 적폐죠.,183,16
41,르노삼성차 부산공장 25일~내달 18일 가동 중단,2,2020-09-24 17:04,이제 시작이구나 ㅠ,68,3
42,르노삼성차 부산공장 25일~내달 18일 가동 중단,3,2020-09-24 17:04,이 시점에서도 투쟁~ 외치고 있는 강성 노조원들과 그들에게 질질 끌려다시피하는 대다수 노동자들. 나중에 남탓 마시게들,19,0
43,르노삼성차 부산공장 25일~내달 18일 가동 중단,4,2020-09-24 17:04,그냥 문 닫아라....이유가 무엇이든 경쟁력이 떨어지면 어쩔 수 없는거다. 회사야 죽든 말든 돈한푼 더 받겠다고 파업하는 종업원을 둔 조직은 존재의 이유가 없는 것이다.,13,0
44,르노삼성차 부산공장 25일~내달 18일 가동 중단,5,2020-09-24 17:04,노조 대모해야지....,12,0
45,르노삼성차 부산공장 25일~내달 18일 가동 중단,6,2020-09-24 17:04,이게 다 문죄앙 때문이다,22,14
46,르노삼성차 부산공장 25일~내달 18일 가동 중단,7,2020-09-24 17:04,사업장 폐쇄시켜라.,10,3
47,르노삼성차 부산공장 25일~내달 18일 가동 중단,8,2020-09-24 17:04,전 차가 르삼이었음.차를 이따위로 만드니 안팔리지ㅉㅉㅉ,6,1
48,르노삼성차 부산공장 25일~내달 18일 가동 중단,9,2020-09-24 17:04,회사가 이모양 이꼴인데 민노총 가입하자고 투표하고 있으니 ㅉㅉ gm이랑 같이 가게 생겼다,5,0
49,르노삼성차 부산공장 25일~내달 18일 가동 중단,10,2020-09-24 17:04,그래도 자동차 공장 중에서 유일하게 대깨민노총에서 깨어나서 앞으로 나가는 중이었는데 안타깝다.,4,0
50,르노삼성차 부산공장 25일~내달 18일 가동 중단,11,2020-09-24 17:04,대기업도 이지경인데 ㅠㅠ 아휴 진짜 큰일이네... 그런와중에도 집값은 내릴기미도 안보이고...,5,2
51,르노삼성차 부산공장 25일~내달 18일 가동 중단,12,2020-09-24 17:04,xm3 결함 타격이 크다. 수리비용도 비싸고...,3,1
52,르노삼성차 부산공장 25일~내달 18일 가동 중단,13,2020-09-24 17:04,나이스 이참에 철수하세요 노조박멸 노조박멸,2,0
53,르노삼성차 부산공장 25일~내달 18일 가동 중단,14,2020-09-24 17:04,공산주의자 문재앙이 원하는 세상 하위평준화! 개돼지들 좋아 죽겠지?,2,0
54,르노삼성차 부산공장 25일~내달 18일 가동 중단,15,2020-09-24 17:04,자..문재인 때문에 대한민국 망하는꼴 보기 될겁니다.. 노조 화이팅..,2,1
55,르노삼성차 부산공장 25일~내달 18일 가동 중단,16,2020-09-24 17:04,ㅋㅋ 아니지 저쪽 생산할게 없어서 쉬는거지 거의 수입하면서 누가보면 전량 국내생산인줄 알겄네 선동좀 작작해라,2,1
56,르노삼성차 부산공장 25일~내달 18일 가동 중단,17,2020-09-24 17:04,이제 임금 인상 투쟁해야지 버.러.지 앤 거지같은 민주노총 놈들아,1,0
57,르노삼성차 부산공장 25일~내달 18일 가동 중단,18,2020-09-24 17:04,문닫아 열지마,1,0
58,르노삼성차 부산공장 25일~내달 18일 가동 중단,19,2020-09-24 17:04,아직 철수 안했냐?,1,0
59,르노삼성차 부산공장 25일~내달 18일 가동 중단,20,2020-09-24 17:04,군산 처럼 르노도 망할거야ᆞ 상황이 심각한 중에도 강경노조는 파업이나 해댔으니~. 파업을 하지 말라는게 아니잖아ᆞ제발 시기와 때를 봐가면서 했어야지ㅡ쯧쯧ᆞ,1,0
60,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",1,2020-09-24 17:04,비행기도 안 쓰면 망가지고 정비 비용이 더 든다고 하더라. 공 비행기 날리느니 조금이라도 기름값이라도 벌어보고자 저러는 거지. 안 좋게 볼 일 없다.,1693,16
61,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",2,2020-09-24 17:04,개중공넘폐렴땜에~살다별꼬라지다본다,758,24
62,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",3,2020-09-24 17:04,기내 승객들 대상으로 깜짝 투표해서 월북 이벤트도 하면 재밌을듯,480,88
63,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",4,2020-09-24 17:04,기장들 비행면허 유지를 위한 고육지책인 듯 ...,254,11
64,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",5,2020-09-24 17:04,2시간 타는데 20만원 이상이라니...후덜덜...,195,10
65,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",6,2020-09-24 17:04,"이딴거 하지말고, 쿠팡이랑 손잡고 해외 로켓배송 실시해봅시다 반응 좋을듯",68,6
66,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",7,2020-09-24 17:04,독도 상공 비행해주세요...그럼 나도 타보겠음,65,4
67,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",8,2020-09-24 17:04,회사사정이 얼마나 힘들었으면 이런아이디어까지.. 힘내시고 화이팅하세요,46,2
68,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",9,2020-09-24 17:04,A380 기종 조종사는 비행경험이 있어야 조종이 가능함 비행경험이란 건 90일 이내 이.착륙 3회이상을 유지해야 조종이 가능함. 시뮬레이션으로 대체가능하지만 아시아나에는 시뮬레이션이 없으며 대한항공이 국내에서는 유일하게 있음.하지만 대한항공과 아시아나소속의 A380기종 조종사가 수백명으로 시뮬레이션이 부족함. 단순히 영업을 위해서라면 운항하지 않는 것이 이익이나 비행기의 장기 계류로 인한 기기정비문제나 조종사의 면허보유문제가 얽혀있기에 운항한다고 봐야 됨..경제적인 측면으로는 절대 운항 못할 내용임.,41,1
69,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",10,2020-09-24 17:04,아이디어는 진짜 좋은데 그 좁아터진 비행기 안에서 마스크 벗고 300명이 기내식 먹으면 한명만 무증상자가 타도 사태가 심각해질 것 같은데 내 생각만 그런가? 이걸 허용해 준다고??... 개천절 집회는 막 으 면 서?,54,22
70,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",11,2020-09-24 17:04,이코노믹이랑 10만원 차이면 비지니스 스위트석 한번 타보고 싶네...이때 아니면 언제 스위트석을 타보겠노 싶어서 ㅎ,32,1
71,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",12,2020-09-24 17:04,아버님 다리가 불편하셔서 여행못가셔서 비행기도 못타보셨는데 이렇게 타보시는것도 괜찬을것 같아요. 정말 좋은 상품입니다.,24,5
72,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",13,2020-09-24 17:04,평생 가보기 힘든 독도와 울릉도를 저공비행해주면 대박날거라 확신합니다.,18,0
73,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",14,2020-09-24 17:04,"유럽갔을때 상공에서 보이는 풍경이 이국적이여서 너무 아름답더라.. 대만.중국.홍콩.일본..착륙 안하고 상공돌다와도 해외여행한기분 들듯.. 울릉도,제주도 상공돌아도 멋지겠다.ㅋ",18,1
74,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",15,2020-09-24 17:04,저렇게라도 기분 전환하면 좋을 것 같은데. 여행 못 가서 넘나 우울하다,17,0
75,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",16,2020-09-24 17:04,"악플 다는거 보면 다들 악감정만 갖고 사는 거 같음. 술은 왜 먹고, 영화나 드라마 재방은 왜 보나? 취미생활은 왜 하고? 자기 돈 내고 비행기 타고 기내식 먹겠다는데 불법도 아니고 안 좋은 말만 해대는거 보면 사람들 시비 거는거에 재미들린듯 함. 항공사 입장에선 이렇게라도 수익 창출하고 비행시간도 채우고, 고객들한테 사은품도 주고 할인쿠폰도 준다는데 그렇게 나쁘게 볼 일만은 아닌데.",19,3
76,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",17,2020-09-24 17:04,뭔 저게 세금이야. 아시아나가 자기 소유 비행기로 하는건데. 그리고 이미 매진이야. 저거 타고싶어도 못타. 나도 저거 엄청 타고싶었는데.,14,2
77,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",18,2020-09-24 17:04,비행기를 타고싶은건가? 비행기에서 밥을 먹고싶은건가? 공항을 가고 싶은건가? 면세점에 가고 싶은건가? 이 상품의 목적이 뭔지?,13,1
78,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",19,2020-09-24 17:04,일정기간 이착륙 비행기록이 있어야 비행 라이센스유지 할 수 있기 때문에 수천만원 기름값을 소모하면서 어쩔수 없이 빈 항공기를 띄우고 있기 떄문에.. 관광상품과 협업하여 코로나로 힘든 두 업계에 윈윈하기 위함.,12,0
79,"'하늘 위 호텔' 아시아나 A380, 갈곳 없어 한반도 상공 돈다",20,2020-09-24 17:04,눈물나네요제발 코로나19좀없애주세요 모든게정상으로 돌아기기를기도합니다,12,0
80,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",1,2020-09-24 17:04,예 알겠습니다. 문자 그대로 링크만 수정할게요 - 보이스피싱 담당자.. 따라하라고 양식 올려놓은거 맞지요?,80,4
81,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",2,2020-09-24 17:04,4억미만 소상공인데 문자가 않옴니다,42,4
82,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",3,2020-09-24 17:04,오늘 오전 내내 신청하려고 컴퓨터 앞에 앉아 있는데 결국 못신청했네요. 휴대폰 인증하고 완료 클릭하면 장기간 이용하지 않아 세션이 만료되었습니다. 다시 시도해 주세요라는 화면만 몇백번이고 반복 되네요. 문의전화 1899-1082도 수백번 걸어 봐야 통화 할수 없구요.,19,0
83,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",4,2020-09-24 17:04,문자안오는데?,16,1
84,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",5,2020-09-24 17:04,문자 안오시는분들 소상공인새희망지원금 검색하셔서 직접 대상인지확인하시구요오늘이 사업자번호 뒤에자리 짝수인경우신청가능합니다대상자확인도가능하고요 어서가서 신청 접수하세요저는문자가안와서 직접가서 대상확인하니 대상이라하여 신청했습니다,6,0
85,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",6,2020-09-24 17:04,코로나 재확산이 8월인데 매출비교를 올8월하고 해야지 왜 전반기 하고 하나요?,5,0
86,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",7,2020-09-24 17:04,문자안와도 홈피들어가서 신청하면됩니다,5,0
87,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",8,2020-09-24 17:04,일반과세자는 왜 상반기과세분 기준으로 따지는건지...올상반기에 재난 지원금 카드 풀어 놓고 작년과 비교해 준다는게 뭔말인지...8.15재확산지원하고 상반기매출이 뭔 상관인데!!!,4,0
88,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",9,2020-09-24 17:04,보이스고 뭐고 문자도안옴.직접 홈피들어가서 체크다하고 사업자누르니 대상자아니라함.통화도안됨.장난치남?,4,0
89,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",10,2020-09-24 17:04,문자 오지 않아도 신청하세요.바로 됩니다.짝수인경우 오늘 입니다.,4,1
90,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",11,2020-09-24 17:04,왜 아직도 문자가 안오지?,3,0
91,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",12,2020-09-24 17:04,저는 왜 문자가 안올까요..ㅠㅠ 홀수라 내일신청이긴 한데.. 아직 안온사람은 못받는걸까요..? 저희 회사는 재확산 이후 7월보다 40% 줄었고.. 작년 8월 대비 매출이 50%나 줄었는데.. 문자가 안오네요..ㅠㅠ,3,0
92,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",13,2020-09-24 17:04,년매출 4억미만이고 작년상반기보다 올상반기 월평균 감소했는데 문자가없네요.어디에다 문의해야하는지?,3,1
93,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",14,2020-09-24 17:04,문자 안오지 대상 아니라지. . 커피숍이나 노래방은 대상인데 100준다 뜬다 그러고 숙박업도 해당대상 아니라 하한다는데 ㅡㅡ,3,1
94,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",15,2020-09-24 17:04,폰으로 하세요 1분이면 됨,2,0
95,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",16,2020-09-24 17:04,매출4억이하가 매출이 떨어지면 지원?? 매출4800이하 영세사업자들이나 간이과세자들은 매출비교 없이 지원해줘야되지 매출 얼마된다고 작년 평균 비교하고 그러는지...ㅉㅉ,2,0
96,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",17,2020-09-24 17:04,체육시설 집합금지 한 저도 100떴습니다.문의결과 담당 콜쪽에서는 확인도 못하고 내용도 숙지 안되있습니다.여러곳 문의해서 얻은 답변은 일단 신청해놓구 10월16일 재신청 해서 받으라는게 최종결과입니다.훌륭하신 공무원님께서 행정실수로 누구는 대상금액보다 적게 또는 누구는 더 많게 엄청난 오류를 했을 것으로 보입니다. 과연 더 받는걸로 통보받는사람은 자진 신고할까요?무려 희망자금콜센터=> 해당구청=> 110 까지 전부다 일관된답변 모릅니다.이게 말이됩니까? 무려 3시간 30분에 걸쳐 통화시도 해서 얻은 결과입니다.,2,0
97,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",18,2020-09-24 17:04,문자받으신분 있어요?,2,0
98,"“새희망자금 ‘진짜’ 문자, 이렇게 옵니다”",19,2020-09-24 17:04,영업시간제한 카페 이고사업자번호 끝자리도 짝수문자도 안오고 답답해서 사이트 들어가 신청하니 1차대상자가 아니라고 나오고...전화는 연결도 안되고..ㅠ,2,0
