,Title,ReplyIndex,CrawlingTime,Content,Like,Hate
10,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,11,2020-09-23 12:03,같은 엘리베이터 쓰는 10층~15층 직원들은 출근시키고 괜찮을거라고 보는건가요?,8,0
11,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,12,2020-09-23 12:03,집단흡연....길거리 흡연 차단하지 않으면 깜깜이 감연 못막는다,9,2
12,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,13,2020-09-23 12:03,제목좀...-_- '무더기'에 '트윈타워발'이라니.... 좀 작작하세요.,8,2
13,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,14,2020-09-23 12:03,재택근무 50%? 언론플레이는 엄청한거 같은데 전혀 안지켜짐. 우리팀도 옆팀도 일많다고 재택근무 비율 지키는 걸 한번도 못봄. 수칙 안지킨 임원 팀장 다 문책하고 지금이라도 직원들에게 확진자 동선 명확히 공개하고 전원 재택근무 시켜라. 서관은 재택인데 동관은 재택 안하는 이유는 뭐냐? 같은 식당 같은 로비 쓰는거 아님? 제정신인가 헬지,7,1
14,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,15,2020-09-23 12:03,무더기로 감염시켯으니 살아있는 공권력을 보여줘라 그 살아있는 공권력은 광화문집회와 교회에만 해당하는건가 오늘 트럼프가 분명이 얘기햇다 차이나 바이러스라고 이 코로나를 광화문집회가 만든게 아니고 교회가 만든게 아닙니다 왜 중국문을 활짝 열어놓고 자국민만 때려잡는건지 왜 중국에는 입도 뻥끗못하는지 한심한 정부,7,2
15,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,16,2020-09-23 12:03,직장감염이 한둘이겠냐... 낙인 찍히고 싶지 않아 말도 못하고 다니는 직장인들이 얼마나 많겠냐.. 깜깜이 감염도 너무 많고..,5,0
16,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,17,2020-09-23 12:03,요즘ㅡ엘지왜이래ᆢ,7,4
17,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,18,2020-09-23 12:03,여의도가보면 나와서 집단으로 담배피우는 그룹이 엄청 많음. 점심 시간도 아닌데,5,2
18,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,19,2020-09-23 12:03,진단키트를 어떻게 믿냐!!!좌빨은 다 음성~~~,4,1
19,[단독] LG 트윈타워서 확진자 5명으로 늘어...집단감염 우…[서울경제] LG(003550) 그룹 주요 계열사가 모여있는 여의도 트윈타워에서 신종 코로나 바이러스 감염증(코로나19) 확진자가…,20,2020-09-23 12:03,왜 자꾸 k방역이라 하는겁니까... 외국과 다른점은 국민들이 마스크를 쓰냐 안쓰냐 차이 아닌가요? 그놈의 k방역... 누가보면 코로나 종식된줄 알겠네..,3,0
20,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,1,2020-09-23 12:03,여기서도 받네 못받네 이러고있네.그러고는 퍼주네어쩌네 또 그러고. 통신비 전국민준다니깐 빚이어쩌고하더니.못받는사람생기니 다주라고 욕들하고.ㅋㅋㅋ,167,21
21,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,2,2020-09-23 12:03,문자보내라,129,7
22,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,3,2020-09-23 12:03,평등이 아니라 불평등의 원칙이네 받는자와 못받는자 국민을 둘로 갈라 놓는구나,131,15
23,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,4,2020-09-23 12:03,실업급여받으면서 노는사람들 구직지원금까지?개꿀이겟다ㅠ 아니 지들이 일자리따지느라 못하는걸 돈까지주니 나라도 더 일하기싫을듯 ㅡㅡ 직장잘다니고 있는데 왠지 배아프네 ㅡㅡ 저번처럼 줄람 다주던가...뭐 직장있음 안힘드냐 그거벌라고 아둥바둥 사는데. 지원금기사만보면 짜증..ㅋ,128,15
24,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,5,2020-09-23 12:03,그림의 떡이네 ~ 저소득층 가난하신분들 돕는건 찬성하지만 그외에 지원금은 돈 낭비라는 생각에는 변함없다,113,7
25,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,6,2020-09-23 12:03,하는일마다 엉성하고 신뢰가 안되네요~~,36,6
26,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,7,2020-09-23 12:03,내돈 힘들게 벌어서 떼간 피같은 세금 놀고먹는 백수들한테 다 퍼주는구나,14,0
27,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,8,2020-09-23 12:03,이정부는 이상해. 40.50대가 젤 팍팍한데도 지원은 없고 세금은 많이 떼가고 애들키우는데 젤 지출이 크고 집대출 갚아야하고 부모용돈드려야하고 젤 힘든세대에 왜 혜택이 없냐? 유아초등중등다 지원하면서 고등은 왜 빼고,10,1
28,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,9,2020-09-23 12:03,편가르기하니 좋소? 고딩들 맘들이나 40대 부모들이나 모두 짠하지도 않소.. 누굴 위한 재난지원금인지 모르겠소. 세금이나 작작 걷구려.. 넘 답답한 정부 이건 정말 너무하구료 .. 휴,9,1
29,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,10,2020-09-23 12:03,"세금으로 지급하지말고, 신천지, 사랑제일교회, 그 외 방역수칙 안지킨 떳다방, 홍보관, 설명회등 사기업체들과 거짓말한 확진자. 자가격리 어기고 도망다닌 놈들 모두 즉각 징벌적 구상권 집행해서 나눠줘라.",7,2
30,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,11,2020-09-23 12:03,청년은 지원하지마라 제발 게으름뱅이는 그냥 굶어죽으라,3,0
31,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,12,2020-09-23 12:03,요샌 세상이 발댈해서...그냥 단순한 노동인 배달일만 해도...월 300 범..근데 이런분들이..세금 한푼 안내는 경우가 많음..신고가 안되니까,3,0
32,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,13,2020-09-23 12:03,미친정부 ~,3,0
33,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,14,2020-09-23 12:03,문자보내라 10초준다,3,0
34,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,15,2020-09-23 12:03,만수르가 따로 없어... 그냥 비행기에다 돈 넣고 상공에서 뿌리지 그래..?,3,0
35,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,16,2020-09-23 12:03,형평성 없는 짓꺼리 다 힘들다 누군 덜 힘든줄아나 누군 주고 안주고 다 쳐 힘들다. 줄려면 다주던가. 불우하고 어려운게 벼슬아치가 군군 미쳤다고 이래 일하면서 사는줄 아나 불우하고 어려우면 돈 쳐 벌어라 없는 게 더 쪽팔리는 짓이다. 맨날 불우이웃 불우이웃. 벗어날 샌각이나 쳐 해라 벌거지들아,3,0
36,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,17,2020-09-23 12:03,개ㆍ돼지들아 사료값 준단다~잘 받아 ㅊ ㅓ 묶어라~~,4,2
37,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,18,2020-09-23 12:03,보통시민입니다.나라빚 쌓이게 하는 .휴대폰 지원금 안 받습니다뭐하는짓 인지~~.,2,0
38,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,19,2020-09-23 12:03,통신비지원은 진짜 애들 장난으로밖에 안보인다,2,0
39,내일부터 재난지원금 지급…빨리 신청해야 빨리 받는다,20,2020-09-23 12:03,형평성도 문제지만 올인당하고 개평 푼돈받는 심정도 속쓰리다고 봄.결론은 초딩보다 못한 결정 이라는거,2,0
40,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",1,2020-09-23 12:03,이런 악덕 세입자를 제재할 명분과 법률은 없나요??이런 대책도 없이.그냥 막 시행한건가요...써글....,2505,61
41,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",2,2020-09-23 12:03,실거주 매수인 거주권 보장은 너무 당연한 권리이고 상식적인 것 아닌가? 어떻게 내 돈 주고 산 집에 내가 못들어가냐? 내가 이런 나라에 살고있다는게 어이가 없다 해외토픽감이다 너무 부끄럽다,827,48
42,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",3,2020-09-23 12:03,방 뺄 테니 4000만원 위로금 달라는 세입자... 진정한 전형적인 루저가 아닐지.... 김현미는 이런 넘들 생각은 안한건가 못한 건가? 김현미도 똑같은 루저다... 정말 한심하고 기가 찬다.... 더불어사는 사회 속에 박명해야 하는 사회 좀벌레들...,1007,231
43,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",4,2020-09-23 12:03,그래서 투표가 중요한 것입니다.개 돼지들이 만든 세상 기쁘고 행복해야 하는것 아닌가요?자업자득입니다. 세상사는 돌고 도는거라 하지만 지금의 말이 안되는 현상들이 곳곳에서 일어나고 있죠.20~30대가 만든 세상 개 돼지는 되지 맙시다.,740,318
44,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",5,2020-09-23 12:03,법을 그지같이 만드니 이런경우가 생기지 젠장,318,41
45,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",6,2020-09-23 12:03,"잠깐만, 한번더 생각해보니 세입자 있는 전세집을 전세금 제외한 가격으로 매입했다는 소리잖아? 자기 지금 살고 있는 대출받은 전세금을 돌려서 나가는 세입자한테 준다는 구조인거 같은데. 이시국에 갭이용해서 집샀으면 그정도각오는 했어야지, 당신이 썻던수법은 갭투기인데 그거 단물 다빠졌어이양반아",370,148
46,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",7,2020-09-23 12:03,일부 특수한 상황만을 예로 들어 법의 부정적 측면만을 부각시켰군요...사실인지 소설을 쓴건지 모르겠으나 균형을 잃은 조잡한 기사입니다,340,119
47,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",8,2020-09-23 12:03,세입자 중에 쓰레기가 얼마나 많은데 무조건 세입자는 착하고 임대인은 나쁘다는 프레임을 씌워서 탄압함 이게 바로 공산당이지,154,6
48,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",9,2020-09-23 12:03,사유재산 보장보장도 못 해주는데 취등록세/보유세/양도세는 왜 박아 쳐 먹냐.....임차인만 약자인가? 주택사면 대부분 은행 노예이며 세금 임대인이 내지 임차인이 내냐..... 세금 받아 먹었으면 최소하 사유작산 보장 철저히 하고 저런 임차인 안 나오도록 법적 조취를 빠른시간 내 바꾸어라~~~~~,110,0
49,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",10,2020-09-23 12:03,집 3억짜리 있는 사람하고 전세 10억이상 사는 사람 중에 누가 더 서민인가요.세금 안내려고 전세 사는 사람도 많은데...무작정 법만 만들어서 시행하니 이꼴이지,113,4
50,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",11,2020-09-23 12:03,"김현미 ... ...법을 장난치듯 만들었네 . ,....대가리 안돌아가면 내려와야지",91,1
51,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",12,2020-09-23 12:03,2년 더 살라고 해..뭔 4천만원을 줘..,76,4
52,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",13,2020-09-23 12:03,"이런 수많은 피해사례들이 매일 기사화 되지만, 문재인과 김현미는 전혀 듣지 않아. 전혀 상관도 안할걸? 그들은 이미 국민을 위하는 정부가 아니니까... 과반의석 얻더니 완전 눈과 귀를 닫았어...",64,0
53,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",14,2020-09-23 12:03,세입자 무슨 칼만안들었지 강도네 자기집을 샀는데 살수없는 이무슨 개떡같은 법이야 정부가 대체 무슨짓을 한거야 이나라가 정녕 민주주의가 맞냐 공산국가 아니냐 미쳤네,41,0
54,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",15,2020-09-23 12:03,"임대차2법은 착한임차인도악하게만들고 선했던임대인도독하게만드는 악법이다. 불공평하고,불공정하며,몰상식하고,불합리한 악법중악법이다. 나라를온통 쌈박질,소송질판으로만들어 변호사세무사 엄청바쁘게생겼다. 한치앞도못내다보는 무능한정책이다. 이제라도빨리실책인정하라",37,2
55,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",16,2020-09-23 12:03,양아치냐?? 4천이 뉘집애 이름이냐?? 정부는 이런 양아치까지 보호한다는게 말이되냐?? 하긴 정부가 양아치네,26,0
56,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",17,2020-09-23 12:03,"국민들끼리 화합하고 평화롭게 만드는 정부가 아니라, 서로 분열하고 모략을 쓰게 만드는 정부. 문재인 정부.",25,1
57,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",18,2020-09-23 12:03,야이 돌대가리정부야~ 대부분 집이 제일 큰 자산이라 내집 매매든 전세든 연결고리로 다 엮여있다... 받아서 주고 받아서 주는 형태로... 6개월전에 등기를 마칠수 있는 사람은 집 사는데 현재 거주하는집 전세금을 빼지 않고도 집을 살수있는 현금 많은 사람이어야 된다는 거다... 이게 말이되냐 김현미 돌머리야~~~,23,0
58,"""방 뺄 테니 4000만원 위로금 달라"" 세입자의 통보",19,2020-09-23 12:03,나라가 무질서의 끝이다... 돈한번 안벌어보고 - 세금한번 내보지 않은 인간들이 내 놓은 정책이란 .... 대단하다,23,1
59,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,1,2020-09-23 12:03,거덜난 경제에 문재앙의 폭풍설사.,35,4
60,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,2,2020-09-23 12:03,4.50대 죽으라고하는데폐업에 실업자데는데 일자리업고이운명도 죽어야끝나는지,26,1
61,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,3,2020-09-23 12:03,서로 못 줘서 난리네....나중에 얼마나 세금으로 받아가려고...자기돈이 아니라.....,21,2
62,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,4,2020-09-23 12:03,탈원전할때 알아봤다 나라거덜 낼거라는거,19,0
63,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,5,2020-09-23 12:03,몇달 문닫게 해서 망하게 만들고 망해서 수억 날린 사람들에게 200만원 주기 ㅎㅎㅎ,18,8
64,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,6,2020-09-23 12:03,어차피 망한사람들 밑빠진독에 물붓기 그만하세요,20,16
65,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,7,2020-09-23 12:03,연매출 4억이하 직원 1명연매출 5억이상 직원 3명어떤 사업주가 수익이 더나겠냐 그저 탁상행정,4,0
66,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,8,2020-09-23 12:03,상반기 까지 장사한사람도 줘야되는것아닌가 보증금으로버디타 7월에 페업했는데 이런된장,3,0
67,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,9,2020-09-23 12:03,자영업자 다 죽여놓고 언론에선 문구라가 자영업자 위해 엄청 노력하는듯 광고하네..자영업자분들 저런 돈 주고 받는것도 웃기지만 받아 보신분 손~~,2,0
68,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,10,2020-09-23 12:03,매출만 보는 이유는 뭐냐매입없는 매출이 어디에 있냐매출 매입을 다 같이 봐야지작년매출높다고 올해 타격 안입었겠냐더 큰 타격이 있다욕나와,2,0
69,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,11,2020-09-23 12:03,실재난민 의견 들어는 봤나기준이 엿같네 지들맘대로,2,0
70,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,12,2020-09-23 12:03,이해가 안가네. 2분기마다 한꺼번에 세금신고하는 사람들은 지원받지말고 꺼지라는건가,2,0
71,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,13,2020-09-23 12:03,새희망자금?? 개뿔,2,0
72,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,14,2020-09-23 12:03,새 희망고문자금,2,1
73,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,15,2020-09-23 12:03,그냥 자영업충 망하게 좀 냅둬라 맛집은 장사 더 잘 되더라 2교대 공장이나 똥통 청소 이런쪽은 일자리 넘친다,1,0
74,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,16,2020-09-23 12:03,차라리 허경영이 대통령이됫어야햇다,1,0
75,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,17,2020-09-23 12:03,이번정부 하는짓은 역대 최대 닥대가리 정부인듯.... 진짜 닥대가리 무능정부는 문재인 정부다,1,0
76,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,18,2020-09-23 12:03,이거 북한이랑 경제맞추려고 일부러 적자 만드는거지?,1,0
77,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,19,2020-09-23 12:03,수년간 매년10~15만원씩 오르던 토지분 재산세 올해 45만원 올라서 고지서 왔던데 ㅋㅋㅋㅋㅋㅋ,1,0
78,[Q&A] 소상공인 241만명에 추석 전 최대 200만원 새희망자…,20,2020-09-23 12:03,^-^l발 줄꺼면 다주고 말꺼면 말아라,1,0
79,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",1,2020-09-23 12:03,지금 레벨2인데 한달내 레벨4라고? 그간 준비한게 있었다고 해도 레벨3도 아니고 완전자율 레벨4 간다는건 허세거나 말장난 같은데,63,12
80,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",2,2020-09-23 12:03,와우,35,3
81,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",3,2020-09-23 12:03,페이팔도 만들고 로켓도 쏜 사람인데 이정도도 해낼거라 믿음. 부디 빠르게 완전 무인 운전 가능하게 해주세요ㅜㅜ 완전 편할듯,24,7
82,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",4,2020-09-23 12:03,뭐하러 쇼해서 주가를 끌어내렸냐?너무오르니 공개적으로 자해하고싶었니?,13,0
83,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",5,2020-09-23 12:03,저..말이 사실이면 현대차 힘 들어진다..,23,15
84,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",6,2020-09-23 12:03,배터리 혁신을 못 내놨으니 뻥카로 주가방어 하려는거지. 지들이 추구하는게 완전자율이 아니라는건 알만한 사람들은 다 아는데...,7,1
85,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",7,2020-09-23 12:03,추진력 하난 끝내준다,8,3
86,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",8,2020-09-23 12:03,"약 팔고 있네 지금이 2단계자율주행인데... 완전자율주행5단계를 발표한다고???? 3,4단계도 뛰어넘어서???",4,1
87,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",9,2020-09-23 12:03,완전자율주행차가 1~2년안에 나올텐데 그럼 택시기사들은 또 분신 자살하려나?,2,0
88,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",10,2020-09-23 12:03,베타서비스인데 뭐냐 작전뛰냐ㅋㅋ,2,0
89,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",11,2020-09-23 12:03,런-각,1,0
90,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",12,2020-09-23 12:03,테슬라 주가비싸서 주주들 주식 싸게 사라고 가격 떨어뜨려주는 앨론 머스크 성님 ㅠㅠㅠ,1,0
91,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",13,2020-09-23 12:03,ㅋㅋㅋ매출 나오고 사라 ..이사람도 뻥카심해 ..밧데리 완전체 한다고 하더니 ㅋ,1,0
92,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",14,2020-09-23 12:03,자율주행기술도 후진것들이ㅋㅋㅋㅋ,1,0
93,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",15,2020-09-23 12:03,완전이라는말을 왜쓰는거지? 정말 차에서 자도 된다는 얘기야?,1,0
94,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",16,2020-09-23 12:03,"말 그대로 수동 운전이 필요 없는 시대가 오는건가! 택시, 버스, 화물 하시는 분들 다른 일자리 미리 준비들 하시기 바랍니다.",1,0
95,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",17,2020-09-23 12:03,누구또하나 저세상 보네겠구만....,1,0
96,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",18,2020-09-23 12:03,얘도 튈거같아,1,1
97,"일론 머스크 ""테슬라, 한 달 내 완전자율주행차 출시""",19,2020-09-23 12:03,믿을수가 없어,1,1
98,"[속보]코로나19 신규확진 110명…나흘만에 세자릿수[CBS노컷뉴스 황영찬 기자] 질병관리청 중앙방역대책본부는 9월 23일 0시 기준으로, 국내 발생 신규 확진자는 99명이 확인…",1,2020-09-23 12:03,언제쯤 끝나려나 지긋지긋,161,5
99,"[속보]코로나19 신규확진 110명…나흘만에 세자릿수[CBS노컷뉴스 황영찬 기자] 질병관리청 중앙방역대책본부는 9월 23일 0시 기준으로, 국내 발생 신규 확진자는 99명이 확인…",2,2020-09-23 12:03,제발좀 해외유입도좀 막아주십시요ㅠ,73,8
100,"[속보]코로나19 신규확진 110명…나흘만에 세자릿수[CBS노컷뉴스 황영찬 기자] 질병관리청 중앙방역대책본부는 9월 23일 0시 기준으로, 국내 발생 신규 확진자는 99명이 확인…",3,2020-09-23 12:03,확진자수가 고무줄이냐 줄었다 늘었다하게 ㅋ,101,51
101,"[속보]코로나19 신규확진 110명…나흘만에 세자릿수[CBS노컷뉴스 황영찬 기자] 질병관리청 중앙방역대책본부는 9월 23일 0시 기준으로, 국내 발생 신규 확진자는 99명이 확인…",4,2020-09-23 12:03,몇 명 검사? 밝혀라.,49,4
102,"[속보]코로나19 신규확진 110명…나흘만에 세자릿수[CBS노컷뉴스 황영찬 기자] 질병관리청 중앙방역대책본부는 9월 23일 0시 기준으로, 국내 발생 신규 확진자는 99명이 확인…",5,2020-09-23 12:03,마스크좀 벗고 다니고싶다,30,5
