,Title,ReplyIndex,CrawlingTime,Content,Like,Hate
10,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",11,2020-09-18 17:21,아니 이재명 지사님 입맛에 안 맞춰주면 '그 분들'이 벌떼같이 성토할텐데 이런 연구결과가 적폐가 아니면 뭐임? 연구원이 연구원답게 연구하고 발표만 하니까 적폐가 되죠 ㅉㅉ... '그 분들' 입맛에 맞게 양념도 좀 치고 해야 적폐 소리를 안 듣지.. 이전 통계청장 못 봤나요? 통계청장답게 올바른 통계작성을 이끌다가 감히 문재인 대통령님의 심기를 거슬러서 경질당하고 양념 잘 치는 잘 생긴 쉐프님이 새로운 통계청장이 되어 입맛에 맞는 통계를 잘 발표하고 있지 않습니까? 때는 2020년.. 공정하면 적폐가 되는 세상입니다. 단디 하세요..,8,0
11,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",12,2020-09-18 17:21,전국민의 50% 이상이 적폐라는 이상한 사람들...,7,0
12,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",13,2020-09-18 17:21,이제보니 이재명씨가 적폐인 것 같습니다. 전문성도 없이 자기주장만 하고 수준이 많이 떨어집니다.,6,1
13,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",14,2020-09-18 17:21,응원합니다. 소신껏 조사한 대로 연구한 대로 발표해주시기.바랍니다.,5,0
14,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",15,2020-09-18 17:21,경제학 전문가들조차 고전학파 케인즈학파 신고전학파 신케인즈학파 나뉘는데 어떤 연구 결과가 이재명 입맛에 안 맞는다고 적폐? 진짜 사상 자체가 위험한 사람이다. 저런 사람이 지지율 1위니 2위니 하는 것 보면 국민 수준도 나오는거고,4,0
15,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",16,2020-09-18 17:21,상식적인 결과다 이재명 너만 모르고 있었을 뿐. 재명아 지금이라도 좀 배워라,4,0
16,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",17,2020-09-18 17:21,자기 분야에서 자기 일 열심히 하는 사람들 하루 아침에 적폐되는 나라가 된거야 그런거야?,4,0
17,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",18,2020-09-18 17:21,문씨정권은 이성과상식이 안통하는 철판 정권이라서. 비판을하면 문제를 고쳐나갈생각조차못함,4,0
18,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",19,2020-09-18 17:21,진짜 웃긴다... 자기 의견과 안 맞으면 도두 적폐란다.. ㅋㅋ 이게 그들의 한계인것 같다...,3,0
19,"[단독] '적폐' 내몰린 조세연 원장 ""연구 내용, 아무 문제 …국책연구기관 조세재정연구원이 내놓은 '지역화폐의 도입이 지역경제에 미친 영향' 보고서가 촉발한 논란이 일파만파로 커지…",20,2020-09-18 17:21,이재명 대깨들 정말 역겹다. 학자들이 자기 연구 한거 맘대로 말도 못하게 하네. 분서갱유 할 놈들이다.,3,0
20,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",1,2020-09-18 17:21,나라 정말 개판이네. 이시국에 대통령은 뭐하나 몰라,1171,435
21,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",2,2020-09-18 17:21,마약한거랑 750조랑 먼 상관이야?담당직원이 지맘대로 투자할수 있는 돈이 아니다.잘 알고 기사쓰라.불안감 조성말고기레기야!,614,136
22,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",3,2020-09-18 17:21,근데 너무 유치한 어그로성 제목이긴 하다;ㅋㅋㅋㅋ 저 사람들이 750조 전액 관리하는 것도 아니고,441,34
23,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",4,2020-09-18 17:21,개인들의 일탈일뿐이지 뭔 750조를 들먹거리고있어,433,43
24,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",5,2020-09-18 17:21,정말 개판~~제대로 하는건 세금갈취밖에없고,276,90
25,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",6,2020-09-18 17:21,대기업처럼 고과관리해서 업무 태만 한자는 도려내어야 되는데 철밥통은 오늘도 개평화롭다,152,17
26,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",7,2020-09-18 17:21,진짜 개판이네~~이게나라냐~~~ 진짜 국민연금 납부하기 시른데 더 시러지네.미쳐돌아간다!!!내 국민연금 돌려줘~~~,109,25
27,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",8,2020-09-18 17:21,현 정부인사 보면 머 개판이지,62,16
28,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",9,2020-09-18 17:21,"국민연금은 위법이다. 이미 건보료에서 부양금 거둬가면서 왜 이것을 내야 하나? 내가 낸 연금을 내가 가져가는 것이 아니라, 남을 부양하고 있는 상황이다. 개인연금도 급하게 쓸 일이 있으면 중간에 찾거나 해약할 수 있다. 그런데 내 돈을 내가 마음대로 찾을 수 없다는 것이 말이 되나?",23,2
29,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",10,2020-09-18 17:21,그럼 삼성땜에 날린 돈은? 그건 어쩔?,17,4
30,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",11,2020-09-18 17:21,국민이 기금을 적게낸것이 아니라 저것들이 운용을 못한것이다. 기획재정부는 뭘하는지꼬바꼬박 연금내는 국민들 등에 빨대 꼽는것들....,13,0
31,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",12,2020-09-18 17:21,국민 연금 없애고 지금까지 납입액 다 돌려주고 끝내라,13,2
32,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",13,2020-09-18 17:21,공단이사장과 능력 없는 박능후는 즉시 해임 하라.,13,2
33,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",14,2020-09-18 17:21,그냥 국민연금 폐지 시키고 개별 연금 운영시켜주세요~ 당장 먹고 살기도 힘든데 무슨 연금이여,11,1
34,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",15,2020-09-18 17:21,모두 사형시켜야지 공무원놈들이 개차반들이네,8,1
35,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",16,2020-09-18 17:21,지금까지 거둬들인 연금을 모두돌려주고 공단을 해체하라.,7,0
36,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",17,2020-09-18 17:21,국민연금이 지들돈인것처럼 주식판에서 수익나면 자기들주머닗 들어거 륨살롱갔어 여자들만지고 한잔하지 국민연금으로 돈벌어도 국민들에게 배당도없다,6,0
37,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",18,2020-09-18 17:21,공공조직이 이렇게 돌아가니... 도대체 뭘 믿고 살라는지.. ㅠㅠ,6,0
38,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",19,2020-09-18 17:21,국민연금 철폐해라이게 뭐냐?,7,2
39,"[단독] 국민연금 운용역 4명 마약 혐의…""노후자금 750조 어…",20,2020-09-18 17:21,국민연금 탈퇴하고 싶어요 공산주의자나 마약 중독자들에게 내 연금을 맡기고 싶지 않거든요,7,2
40,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,1,2020-09-18 17:21,우와 5억 남았는대 3억 세금으로 가져간다면 이거야 말로 도둑이고 적폐네 고려말이나 조선말기때 항상 나오던 관료들의 백성들 수탈이 이런거구나 가렴주구란 말이 절로 떠올려지는 사회주의 정권이네 이제 사다리가 하나씩 치워지고 있는게 눈에 보인다.,8704,1106
41,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,2,2020-09-18 17:21,집값 하락 매도시 손실 보상도 60% 이상 정부에서 해야 공평하지 않나 이건 완전 공산당이 따로 없네,5002,344
42,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,3,2020-09-18 17:21,"결국 문재인는 대통령이 하고자 했던 것은 부동산 안정이 아니라, 세금 갈취였던 것이다.부자들 때려잡는다고 하면 피해의식에 쩌든 거렁뱅이들의 지지도 받으면서 표 구걸하느라 거덜 낸 나라 곳간도 채우고...얼핏 보기엔 일석이조의 정책이기도 하겠지만, 이제 곧 그 반대급부가 쓰나미가 되어 돌아오겠지...모든 국민의 거렁뱅이화...한심하다 한심해.",4699,388
43,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,4,2020-09-18 17:21,다음 대선과 지방선거에서 민주당 정권을 빼앗아 와야 한다 이대로 가다간 베네수엘라 처럼 된다,2767,759
44,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,5,2020-09-18 17:21,투기와 불로소득은 근절 되야지,1545,720
45,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,6,2020-09-18 17:21,사는 집을 투기대상으로 은행에서 남의돈 빌려 투기해서 돈버는 일은 단속해야 돤다. 이는 없는 대다수국민들에게 성실한 삶의 의욕을 잃게한다. 현 사회풍조는 땀흘려 성실하게 사는 사람들을 모자란 사람. 머리가 안도는 사람으로 본다해도 과언아님. 아파트 투기로 미쳐돌아가는 이 풍조는 과감히 끝장내고 정상적 분위기 회복해야된다..,845,89
46,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,7,2020-09-18 17:21,"대깨문들이 얼마나 무식하냐면 5억 올라서 벌었으니 3억 세금으로 뜯어가도 2억 불로소득 아니냐는거다. 경제활동도 안해본 어처구니가 없는 발상이지. 예를 들어 5억짜리 집이 문재인 정권의 잘못된 부동산 정책으로 5억 올라 총 10억이 됐다. 보유하고 있을 때도 세금인상해서 뜯어가고, 파니까 3억 뜯어가고 남은 돈이 7억이야. 그럼 현재 모든 집값이 다 올라 지금 살던 집보다 3억 싼 집으로 가야된다는거다. 남은게 아니라 줄어든거야",575,71
47,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,8,2020-09-18 17:21,아 욕나온다 내집이 올랐으면 다른집도 올랐지 이사가면 다운그레이드 해서 가야함? 30평대 살던가람은 20평대로 가야 하고 20평대사람은 10평대 가야 하고 그리고 2년내 이사 안갈수 있다는 보장이 있나? 나도 30대인데 특히 젊은 사람들 이직 및 발령의 이유로 이사를 가야 할수도 있는데 그사람들은 죽어도 괜찮다???? 자기 상관없으니 다른 사람은 죽어도 괜찮다 어떻게 이정부 지지하는 사람들이나 정부사람이나 엄청 이기적인 소시오패스가 이리 많누,445,27
48,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,9,2020-09-18 17:21,거지는 평생 거지로 살고 중산층은 거지로 내려가게 만드는 정책이네,317,21
49,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,10,2020-09-18 17:21,"기자가 부동산 무지거나 국어가 부족하네..2년 내로 팔아도는 전에는 2년 내로 팔면 더 좋은 걸로 아는거다. 아파트는 오래 가질수록 세금이 적은데, 저 문장은 거꾸로 짧게 팔수록 더 좋았던 걸로 추측되는 문맥이다.",342,60
50,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,11,2020-09-18 17:21,그 정도로 높은 세율로 국가가 뺏어가서 그 돈 가지고 현금 복지 한답시고 놀고 먹는 사람들에게 펑펑 쓰면서 표단속 하겠지. 자발적 실업자인지 아닌지 확인도 없이 그냥 막 퍼주겠지.,257,9
51,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,12,2020-09-18 17:21,민주당 너네들이 없애고 있는 것은 투기가 아니라 서민과 중산층의 꿈과 희망이다. 너넨 최악의 정권으로 기억될 것이다.,229,16
52,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,13,2020-09-18 17:21,정부만 부자되겠네. 이거야말로 불로소득 끝판왕!,226,14
53,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,14,2020-09-18 17:21,그럼 집값 떨어지면 나라에서 보상해주나요??올랐을때 가져갔으니 떨어지면 그대로 보상해야 하는거 아닌가요?????,214,12
54,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,15,2020-09-18 17:21,아니 집 팔라고하면서 양도세 올리면 누가 파나요?ㅋㅋ상식적으로 생각만해도 나오는 답을... 참,156,12
55,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,16,2020-09-18 17:21,그냥 미천한 백성들은 집을 가지려는 생각 자체를 하지 말라고 대놓고 말해라....아주 칼만 안들었지..날도둑놈이다...일해서 번 급여에 세금 내고그거 좀 모아서 집좀 샀다고 살때 내고살고 있으니 세금 내라 하고팔았으니 세금 내라 하고....그럼 결국 뭐가 남나....남는게 하나 없다..,151,17
56,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,17,2020-09-18 17:21,그럼 집 팔고 세금내고 나면 동일한 아파트에는 못 들어 가겠네. 거주 이전의 자유는 개뿔 됐구만.,122,12
57,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,18,2020-09-18 17:21,"종부세법 개정해야 한다. .. ... 집 한채를 부부 공동명의로 갖고 있으면, 노령/장기보유 세액공제를 배제한다는 게 말이되나? .. 최고 80%의 세액공제를. .. .. 60세 넘어 노령 공제 받으려면, ... , 이혼하라는 얘긴데. .. 이게 정상적이냐?",115,9
58,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,19,2020-09-18 17:21,"팔아서 이익의 50% 이상 가져간다면 실소유지가 정부인 셈인데, 재산세는 왜 개인이 내나? 그냥 일제치하같은 수탈점령군.",95,3
59,내년부터 2년 내로 아파트 팔아도…5억원 벌었다면 양도세 3…,20,2020-09-18 17:21,"고가 아파트의 경우, 양도시 양도소득세가 많이 발생할 수 밖에 없는 구조입니다. 10년은 장기 거주해야 양도세 부담이 작아집니다. 이에따라 고가 주택의 매물잠김이 우려됩니다. 그러나 정부는 고가 주택의 경우, 종부세를 대폭 상향하여 매물을 유도하고 있습니다. 고가 1주택자의 경우, 팔자니 거액의 양도세를 내야하고 그냥 살자니 종부세 폭탄이 기다리고 있습니다. 따라서 다주택자는 제재하더라도 1주택자는 고가라 하더라도 종부세를 완화해야 합니다.",101,11
60,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",1,2020-09-18 17:21,국민들 민생이나 살릴것이지허구헌날 검찰개혁이니 공수처니 뜬구름 잡는 소리만 쳐 해대니 이 꼴나지 ㅉ,103,10
61,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",2,2020-09-18 17:21,대선때 자영업자들이 문재인을 그리 많이 찍었다지?? 문재인을 찍은 댓가 치뤄야지. 문재인이가 당선되고 술 공짜로 줬다는 술집사장 요즘 어케 지내는지 궁금하네.,73,6
62,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",3,2020-09-18 17:21,조국사태에도 불구 180석을 밀어준 저는 국민들이 문제라고 생각합니다. 추 사건은 또 잊고 또 여당 밀어주실거죠? 다음에도?,47,6
63,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",4,2020-09-18 17:21,임대료 탓... 홍석천은 건물주인데도 문닫더라 ㅋ 전기세 안나온다고,17,2
64,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",5,2020-09-18 17:21,"세가 안들어와 텅텅 비어 있어도 세무서는 재산세 안 깎아줍니다..세가 안들어와도 은행은 대출 이자 안 깎아 줍니다...건물 물 새고 도색 새로 해야되는데 인테리어 업체 사장은 건물 수선비,페인트 비,노무비 안깎아줍니다...2017년 5월 4일 소상공인 1만 명을 대표해 소상공인협회 각 직능단체장 30여명은 이날 오후 국회 정론관에서 기자회견을 열고 지지를 선언했지요.건물주 원망말고 문제인과 빚남기 그리고 붕어 김현미를 계속 지지하세요..",12,1
65,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",6,2020-09-18 17:21,정치인들 월급 품위유지비 반납해라 국민위해 일한다며 국고 써재끼고 교회같은 큰단체 못잡으니 국민휘여잡는 이게 약탈이나 다를게 뭐냐 매번 imf도 그렇듯 국민이 봉인가,12,1
66,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",7,2020-09-18 17:21,또 언론이 임대료 탓 해준다. 그 전엔 월세 낼만한 매출이었으니 장사했겠지? 인건비 오르고 매출 안나오는 현 상황이 문제 아닌가? 그걸 탓해야지. 건물주 세입자 편가르기 또 시작이네 어휴,11,2
67,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",8,2020-09-18 17:21,나도 자영업을 하지만 힘들다. 한번 물어봅시다. 매출이 좋아 돈많이 벌때 당신들은 국가와 주변 시민들에게 무엇을 제공했나요?,16,8
68,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",9,2020-09-18 17:21,임대인에게 부과되는 재산세.소득세.부가가치세.교통유발부담금.환경유발부담금.토지.건물 매입자금의 이자 건축빚의 이자등을 부과하지 않으면 임대차료도 대폭 낮춰줄수 있습니다,7,0
69,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",10,2020-09-18 17:21,임대료 받지말고 은행도 임대인에게 이자 받지 말아라,7,0
70,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",11,2020-09-18 17:21,임대료 인하???건물주는 땅파서 돈버냐???? 국가가 건물 세금 폭탄 때리는데 월세 인하할 여력은 있고??? 세수감소 하더라도 도와주고 싶으면 건물주에게 세금 임하 해줘야지. 한시적으로라도. 월세 인하한 건물주에겐 세제혜택을 줘야 하는게 맞는거 아니냐?,4,1
71,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",12,2020-09-18 17:21,실제 건물주는 은행이겠지..건물주가 순수한 자기 자본이 아니라면 은행 빚을 갚기 위해서 소상공인에게 임대료를 받고 있을 것이고..그러니 건물 임대료를 깎아 줄 수 없는 것이다. 은행이 부실해지거든.,3,0
72,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",13,2020-09-18 17:21,자기들이 영업못한걸 어찌라구 카드계산할려구하면 인상부터쓰는데 누가 가냐구 게나 고동이나 본인이 능력않데 폐업해으면서 정부타이나하구 장사잘될때는 지가 잘해다구하면서,3,1
73,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",14,2020-09-18 17:21,그게 정부 탓을 해야되는거에요....임대인이 기껏 월세 내리면....나중에 5%룰로 복구가 힘들게 법을 해 놓아서리..안 내리는거죠 ㅋㅋ,3,1
74,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",15,2020-09-18 17:21,코로나때문에 임대인들도 임대가 안되서 힘든건 마찬가지..상가때문에 고정으로 나가는돈 산더미인데..,2,0
75,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",16,2020-09-18 17:21,이전에는 우리나라가 자영업자 비율 oecd에서 최고로 높다고 자영업자 줄여야된다고 하지 않았나? 폐업지원하고 직업훈련해줘야지. 안되는 가게 좀비처럼 연명하게 돈 지원해준다고 될 일이 아님.,2,0
76,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",17,2020-09-18 17:21,지금 상황은 돌발입니다. 이것에 대한 매뉴얼도 없습니다. 공무원은 매뉴얼이 없으면 하지 못하지요? 또한 미국처럼 돈을 마구 찍어내지 못합니다. 결국은 정부에 기대하지 말고 알아서 결정하고 대처해야 합니다. 임차문제는 개인간의 문제이지 국가가 개입할 수 없습니다.,2,0
77,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",18,2020-09-18 17:21,어 그래! 빨리 다른일 알아바라. 내 한가지 팁을준다 택배파업 한단다. 거기가서 분류작업해라. 니들이 지지했던 정부차원에서 긴급작업인원 투입한단다.,2,0
78,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",19,2020-09-18 17:21,문둥이 만세!!!!,2,0
79,"""저는 오늘 폐업합니다""…10달 동안 월세 못낸 사장님의 눈…",20,2020-09-18 17:21,그러니 왜 달놈을 찍어가지고는 공산당을 찍어가지고는,4,3
80,`변호사는 사절합니다` 전세시장서 기피대상된 법조인,1,2020-09-18 17:21,문재인은 사절합니다. 문전박대.,469,29
81,`변호사는 사절합니다` 전세시장서 기피대상된 법조인,2,2020-09-18 17:21,세무사들도 어려워할 정도로 제도를 누더기로 만들어버리니ㅋㅋㅋ,243,2
82,`변호사는 사절합니다` 전세시장서 기피대상된 법조인,3,2020-09-18 17:21,모든 국민에 해당되는 주거와 관련된 부동산법은 학력이 높던 낮던 머리가 좋던 나쁘던 누구나 쉽게 이해하고 납득할수 있어야 한다. 근데 지금의 부동산법은 일선 세무사도 이해하기 힘들 정도로 복잡한 누더기법이 되어버렸다.,144,4
83,`변호사는 사절합니다` 전세시장서 기피대상된 법조인,4,2020-09-18 17:21,진짜 코메디같은 세상이다,54,5
